Date,SP500 Compound,SP500 Negative,SP500 Neutral,SP500 Positive,SP500 Text,Cramer Compound,Cramer Negative,Cramer Neutral,Cramer Positive,Cramer Text,Trump Compound,Trump Negative,Trump Neutral,Trump Positive,Trump Text,Dimon Compound,Dimon Negative,Dimon Neutral,Dimon Positive,Dimon Text,Blankfein Compound,Blankfein Negative,Blankfein Neutral,Blankfein Positive,Blankfein Text,Solomon Compound,Solomon Negative,Solomon Neutral,Solomon Positive,Solomon Text,Corbat Compound,Corbat Negative,Corbat Neutral,Corbat Positive,Corbat Text,Lead economists Compound,Lead economists Negative,Lead economists Neutral,Lead economists Positive,Lead economists Text,Powell Compound,Powell Negative,Powell Neutral,Powell Positive,Powell Text,FED Compound,FED Negative,FED Neutral,FED Positive,FED Text,Fink Compound,Fink Negative,Fink Neutral,Fink Positive,Fink Text
2020-04-10 18:37:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631,0.0,0.893,0.107,"nourish your hopes, but do not overlook realities.
..... sir winston churchill
economists, analysts, and market pundits are all busy now trying to figure out what any potential economic recovery is going to look like. in the coming days/weeks we will hear a… [+27443 chars]",,,,,,,,,,,,,,,
2020-04-10 18:37:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.631,0.0,0.893,0.107,"nourish your hopes, but do not overlook realities.
..... sir winston churchill
economists, analysts, and market pundits are all busy now trying to figure out what any potential economic recovery is going to look like. in the coming days/weeks we will hear a… [+27443 chars]",,,,,,,,,,,,,,,
2020-04-10 16:21:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1027,0.071,0.849,0.079,"has another great depression begun? 
the stock market does not appear to think so. as of yesterday, the stock market was only down from its peak by 17.6%, below the 20% cutoff characterizing a bear market.
indeed, the reaction of the stock market to events … [+10302 chars]",,,,,,,,,,,,,,,
2020-04-10 12:26:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7906,0.077,0.714,0.209,"if theres a downside to an over decade-long bull-run, its that some investors get too comfortable with risk. they see the daily growth of the market, pumping a greater percentage of their portfolio into stocks, expecting the party to never run out.
of course… [+6272 chars]",,,,,,,,,,,,,,,
2020-04-09 22:12:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8126,0.0,0.833,0.167,"new york (ap) wall street closed out its best week in 45 years on thursday after the federal reserve launched its latest titanic effort to support the economy through the coronavirus outbreak.
the central bank announced programs to provide up to $2.3 trillio… [+5652 chars]",,,,,,,,,,,,,,,
2020-04-09 21:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8126,0.0,0.83,0.17,new york (ap) wall street closed out its best week in 45 years on thursday after the federal reserve launched its latest titanic effort to support the economy through the coronavirus outbreak.the central bank announced programs to provide up to $2.3 trillion … [+5801 chars],,,,,,,,,,,,,,,
2020-04-09 21:43:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8126,0.0,0.833,0.167,"wall street closed out its best week in 45 years on thursday after the federal reserve launched its latest titanic effort to support the economy through the coronavirus outbreak.
the central bank announced programs to provide up to $2.3 trillion in loans to … [+5897 chars]",,,,,,,,,,,,,,,
2020-04-09 20:09:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8957,0.0,0.768,0.232,"new york -- 
the s&amp;p 500 index closed out its best week since 1974 with another gain thursday after the federal reserve launched its latest unprecedented effort to support the economy through the coronavirus outbreak. the central banks announcement of pr… [+6671 chars]",,,,,,,,,,,,,,,
2020-04-09 18:22:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8689,0.0,0.792,0.208,"new york (ap) — stocks are rising on wall street thursday after the federal reserve launched its latest unprecedented effort to support the economy through the coronavirus outbreak. the gains put the s&amp;p 500 on track for its best week since 1974.
the cen… [+5643 chars]",,,,,,,,,,,,,,,
2020-04-09 16:00:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4939,0.0,0.905,0.095,"new york — stocks rose in midday trading on wall street thursday after the federal reserve launched its latest unprecedented effort to support the economy through the coronavirus outbreak.
the central bank undertook actions to provide up to $2.3 trillion in … [+4211 chars]",,,,,,,,,,,,,,,
2020-04-09 02:04:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2023,0.116,0.784,0.1,"the indian market remained on the volatile track and gave up all gains of the morning session, following a negative opening in the european markets.
sensex ended 173 points, or 0.58 percent, lower at 29,893.96 while nifty settled 43 points, or 0.49 percent, … [+8375 chars]",,,,,,,,,,,,,,,
2020-04-08 16:21:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3612,0.076,0.782,0.142,"while the latest news of a potential slowdown in new u.s. covid-19 cases brings an optimistic tone to wall street, the impacts of the global economic crisis have not been fully priced into the market. we certainly hope there is a continued slowdown in new cas… [+4968 chars]",,,,,,,,,,,,,,,
2020-04-08 15:57:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7184,0.172,0.779,0.049,"the coronavirus (covid-19) is impacting the global economy and raising fears of a recession. what causes a recession and what are the signs?
usa today
stocks added to early gains wednesday after sen. bernie sanders dropped out of the u.s. presidential race.… [+5108 chars]",,,,,,,,,,,,,,,
2020-04-07 20:32:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4779,0.089,0.781,0.13,"wuhan has reopened, somewhat. while travel to and from the city is now allowed, some restrictions inside the city remain, there is no timetable for schools to reopen, and officials are clearly very worried about a a resurgence of infections. it is great to se… [+81632 chars]",,,,,,,,,,,,,,,
2020-04-07 13:05:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,0.0,0.945,0.055,"(for a live blog on the u.s. stock market, click live/ or type live/ in a news window)
* futures near one-month high
* exxon, halliburton track oil prices higher
* cruise operators lead gains among s&amp;p 500 firms
* futures up: dow 3.24%, s&amp;p 2.8%, … [+2770 chars]",,,,,,,,,,,,,,,
2020-04-07 12:10:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6815,0.038,0.81,0.152,global markets rallied for the second day as signs of progress against the coronavirus in both europe and the united states and more aggressive helpings of stimulus kept investors charging back in.  us index futures bounced for a second straight day on tuesda… [+28031 chars],,,,,,,,,,,,,,,
2020-04-07 10:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4019,0.0,0.941,0.059,"by geoffrey smith 
investing.com -- gold prices hit their highest in nearly eight years as investors pile into the safest of havens even after one of the biggest-ever one-day rallies in u.s. stocks. global stock markets have followed the u.s. higher overnigh… [+5305 chars]",,,,,,,,,,,,,,,
2020-04-07 02:02:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8442,0.0,0.822,0.178,"indian market is staring at a higher opening on tuesday following its global peers as they returned with a sharp rebound on hopes of pandemic stabilising. at 7:10 am, the sgx nifty traded 10 points higher at 8,471, hinting at a positive opening for the sensex… [+4551 chars]",,,,,,,,,,,,,,,
2020-04-06 20:47:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8781,0.271,0.67,0.059,"president donald trump is confronting the most dangerous crisis a united states leader has faced this century as the coronavirus spreads and a once-vibrant economy falters.
 as the turmoil deepens, the choices he makes in the critical weeks ahead will shape … [+10065 chars]",,,,,,,,,,,,,,,
2020-04-06 18:24:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7809,0.0,0.846,0.154,"there was some good financial news monday afternoon for everyone who isn't yet dead from covid. the dow was up 1,200 points with defense contractor raytheon technologies and american express taking the lead. the s&amp;p 500 and the nasdaq shot up at 5.6 perce… [+4392 chars]",,,,,,,,,,,,,,,
2020-04-06 15:52:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.891,0.0,0.756,0.244,"stars and stripes is making stories on the coronavirus pandemic available free of charge. see other free reports here. sign up for our daily coronavirus newsletter here. please support our journalism with a subscription.
washington president donald trump is … [+8699 chars]",,,,,,,,,,,,,,,
2020-04-06 13:20:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6705,0.155,0.794,0.051,"canada may face an historic downturn, struck by the global pandemic and fuelled by issues that were already haunting the economyin every economic crisis over the last century, people have ultimately turned to the world of medicine to help make sense of the fe… [+20460 chars]",,,,,,,,,,,,,,,
2020-04-06 12:57:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9212,0.277,0.723,0.0,"washington -- 
president donald trump is confronting the most dangerous crisis a u.s. leader has faced this century as the coronavirus spreads and a once-vibrant economy falters. as the turmoil deepens, the choices he makes in the critical weeks ahead will s… [+8498 chars]",,,,,,,,,,,,,,,
2020-04-06 12:13:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9212,0.277,0.723,0.0,"ap 
washington president donald trump is confronting the most dangerous crisis a u.s. leader has faced this century as the coronavirus spreads and a once-vibrant economy falters. as the turmoil deepens, the choices he makes in the critical weeks ahead will s… [+8734 chars]",,,,,,,,,,,,,,,
2020-04-06 11:59:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9212,0.277,0.723,0.0,"president donald trump is confronting the most dangerous crisis a u.s. leader has faced this century as the coronavirus spreads and a once-vibrant economy falters. as the turmoil deepens, the choices he makes in the critical weeks ahead will shape his reelect… [+8619 chars]",,,,,,,,,,,,,,,
2020-04-06 11:43:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9212,0.282,0.718,0.0,"washington - president donald trump is confronting the most dangerous crisis a u.s. leader has faced this century as the coronavirus spreads and a once-vibrant economy falters. as the turmoil deepens, the choices he makes in the critical weeks ahead will shap… [+8272 chars]",,,,,,,,,,,,,,,
2020-04-06 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6707,0.055,0.789,0.156,"editors' note: this is the transcript of the podcast we posted last week. please note that due to time and audio constraints, transcription may not be perfect. we encourage you to listen to the podcast, embedded below, if you need any clarification. we hope y… [+79319 chars]",,,,,,,,,,,,,,,
2020-04-06 07:13:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9212,0.277,0.723,0.0,"washington (ap) president donald trump is confronting the most dangerous crisis a us leader has faced this century as the coronavirus spreads and a once-vibrant economy falters. as the turmoil deepens, the choices he makes in the critical weeks ahead will sha… [+8403 chars]",,,,,,,,,,,,,,,
2020-04-06 04:50:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9212,0.282,0.718,0.0,"washington president donald trump is confronting the most dangerous crisis a u.s. leader has faced this century as the coronavirus spreads and a once-vibrant economy falters. as the turmoil deepens, the choices he makes in the critical weeks ahead will shape … [+8348 chars]",,,,,,,,,,,,,,,
2020-04-06 04:47:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9212,0.282,0.718,0.0,"washington - president donald trump is confronting the most dangerous crisis a u.s. leader has faced this century as the coronavirus spreads and a once-vibrant economy falters. as the turmoil deepens, the choices he makes in the critical weeks ahead will shap… [+8737 chars]",,,,,,,,,,,,,,,
2020-04-06 04:46:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9212,0.277,0.723,0.0,"washington (ap) president donald trump is confronting the most dangerous crisis a u.s. leader has faced this century as the coronavirus spreads and a once-vibrant economy falters. as the turmoil deepens, the choices he makes in the critical weeks ahead will s… [+8620 chars]",,,,,,,,,,,,,,,
2020-04-06 04:46:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9212,0.277,0.723,0.0,"washington (ap) president donald trump is confronting the most dangerous crisis a u.s. leader has faced this century as the coronavirus spreads and a once-vibrant economy falters. as the turmoil deepens, the choices he makes in the critical weeks ahead will s… [+8472 chars]",,,,,,,,,,,,,,,
2020-04-06 03:04:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34,0.05,0.95,0.0,"last week we reported that morgan stanley's micheal wilson, who for most of 2018 and 2019 emerged as the biggest bear among wall street's big banks (this of course excludes such outlier bears as socgen's albert edwards who has for years been warning about wha… [+5987 chars]",,,,,,,,,,,,,,,
2020-04-05 22:31:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3597,0.069,0.811,0.12,"good morning and welcome to the second quarter, where ammunition sales are spiking and the only meat in left in the supermarket is likely plant-based. currently, market futures are pointing to a slightly negative open, confirming the recent rally was a head f… [+8544 chars]",,,,,,,,,,,,,,,
2020-04-04 17:50:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7003,0.072,0.742,0.186,"real estate weekly outlook
will the rent get paid? following strong gains last week after the successful passage of the massive $2.2 trillion stimulus package, u.s. equity markets declined on another volatile week as employment data painted a grim picture of… [+18989 chars]",,,,,,,,,,,,,,,
2020-04-02 20:33:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5719,0.114,0.845,0.041,"toronto -- 
canada's main stock index moved higher thursday as energy stocks surged on a record 25 per cent rise in crude oil prices.
oil prices jumped after u.s. president donald trump tweeted that he expected saudi arabia and russia to cut production by 1… [+2653 chars]",,,,,,,,,,,,,,,
2020-04-02 19:42:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7003,0.192,0.751,0.056,"<ul><li>the dow jones swung wildly between gains and losses on thursday.</li><li>stock market bulls shrugged off a miserable jobless claims report as trump rallied the oil price.</li><li>as the coronavirus shutdown continues, financial pressures on balance sh… [+4713 chars]",,,,,,,,,,,,,,,
2020-04-02 17:03:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4215,0.0,0.905,0.095,"as the international spread of the novel coronavirus continues battering economies and taking down financial markets, many investors have selectively started buying stocks, exclusive survey data show.
of the 159 institutional investors surveyed on their next… [+3767 chars]",,,,,,,,,,,,,,,
2020-04-02 14:22:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6808,0.036,0.826,0.138,"* wall street closes down more than 4% 
* investors look nervously ahead to earnings 
* oil slides as consumption slows, inventories build 
* dollar, yen gain on safety bid 
by tom westbrook and herbert lash 
sydney/new york, april 2 (reuters) - asian eq… [+4029 chars]",,,,,,,,,,,,,,,
2020-04-02 01:22:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9524,0.341,0.659,0.0,"sydney/new york: asian equity markets and crude oil looked set for further losses on thursday, after a dire warning about the us coronavirus death toll and mounting evidence the fast-spreading disease has sent the world economy hurtling into a deep recession.… [+3925 chars]",,,,,,,,,,,,,,,
2020-03-16 11:30:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6652,0.039,0.823,0.138,"wolf richter wolfstreet.com, www.amazon.com/author/wolfrichter
holy moly, what a mess. but here is our hilarious cartoon of jerome powell tearing out his hair. gotta keep you sense of humor.
sunday at 5 p.m., the frazzled fed announced in a statement that i… [+4452 chars]",,,,,,,,,,
2020-04-14 15:03:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.0,0.956,0.044,"us stocks have risen sharply in early trading as investors take heart in better-than-expected chinese economic data and as state governors weigh up easing coronavirus lockdowns.
the s&amp;p 500 index was 2.3 per cent higher roughly an hour after the bell. th… [+1998 chars]",,,,,
2020-04-14 14:22:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6667,0.126,0.874,0.0,"emerging-markets investing pioneer mark mobius made those remarks tuesday in an interview with cnbc, putting him in the investing camp that expects an inevitable cascade of brutal economic data and corporate earnings hasnt been fully discounted by investors.m… [+1487 chars]",,,,,
2020-04-14 14:05:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2716,0.0,0.955,0.045,"the stock market's coronavirus-fueled declines might just end in deja vu.
that's what jan van eck, ceo of van eck associates, told cnbc's ""etf edge"" on monday about the likely path to recovery for u.s. stocks.
""we've gone through a really important phase sh… [+3101 chars]",,,,,
2020-04-14 14:01:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2732,0.095,0.852,0.053,"rising credit losses for banks suggest rally in stocks is overdone. after the recent run-up, it is ... [+] time to get downside protection for your stocks portfolio.
getty
our market take
take a signal from the bank earnings reports' reserve data. short te… [+4630 chars]",,,,,
2020-04-14 13:43:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6124,0.156,0.792,0.052,"further action needed.
monetary/fiscal stimulus arent nearly enough to quell the losses in asset prices and the shortage of dollars worldwide.
its the beginning of a recession, not the end.
the s&amp;p 500-to-gold ratio is still above 1929 peak levels.
bu… [+1336 chars]",,,,,
2020-04-14 13:42:49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7783,0.0,0.858,0.142,"by chocolate_fly
the s&amp;p 500 sees 18% growth over the previous 12 months; one of the best years on record
december 31 2019: goldman declares us economy is recession-proof
the s&amp;p500 hits 2700; officially a bear market
march 11 2020: goldman predic… [+817 chars]",,,,,
2020-04-14 13:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4588,0.091,0.909,0.0,"authored by richard breslow via bloomberg,
one thing you hear a lot of is, im no epidemiologist, but... 
<ul><li>the stock market will make new lows.
</li><li>the bottom is in.
</li><li>if we get a second round of infections, earnings will continue to be … [+3221 chars]",,,,,
2020-04-14 13:15:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.477,0.055,0.815,0.13,the $2.2 trillion stimulus bill recently passed by congress sensibly restricts large companies getting help under that bill from distributing capital to shareholders or paying outsized executive compensation. these restrictions are not punitive toward shareho… [+6373 chars],,,,,
2020-04-14 12:59:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6204,0.06,0.74,0.2,"uber (uber) is a desirable investment now. in essence:
<ul><li>the stock price dropped drastically.</li><li>the cash balance is sufficient to protect the firm from any significant damage.</li><li>the business was growing rapidly before the shock and will con… [+7831 chars]",,,,,
2020-04-14 12:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249,0.0,0.887,0.113,"bridgewater, n.j., april 14, 2020 /prnewswire/ -- the maker of applegate®  brand, the nation's leading natural and organic meat brand, announced that stefan oellinger will assume the position of senior director of raw supply to lead the growth and development… [+4162 chars]",,,,,
2020-04-14 11:59:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0516,0.103,0.822,0.075,"in this past weekend's missive, i discussed the market's completion of the 50% retracement. to wit:
""from a purely technical basis, the extreme downside extension, and potential selling exhaustion, has set the markets up for a fairly strong reflexive bounce.… [+9265 chars]",,,,,
2020-04-14 11:04:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4404,0.0,0.934,0.066,"global stocks jumped and us equity futures traded just around 2,800 on tuesday after chinese trade data came in better than expected and some countries tried to restart their economy by partly lifting restrictions aimed at containing the coronavirus outbreak.… [+32771 chars]",,,,,
2020-04-14 10:04:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3595,0.113,0.804,0.082,"rick rieder, russ brownback and trevor slaven contend that even as markets are gripped with the trauma of wild swings, and continued uncertainties, the seeds of future investment opportunity are being sown.
ripley's believe it or not! is an american franchis… [+12002 chars]",,,,,
2020-04-14 10:04:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3595,0.113,0.804,0.082,"rick rieder, russ brownback and trevor slaven contend that even as markets are gripped with the trauma of wild swings, and continued uncertainties, the seeds of future investment opportunity are being sown.
ripley's believe it or not! is an american franchis… [+12002 chars]",,,,,
2020-04-14 08:40:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8553,0.0,0.81,0.19,"by marcelo perez
with volatility in the stock market ebbing somewhat or at least going in a more comfortable direction - 1000 point up-days feel a lot better than 1000 point down-days - it seems a good time to start pondering the long-term implications of th… [+11199 chars]",,,,,
2020-04-14 05:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7178,0.0,0.86,0.14,"as weve attempted to illustrate the intuitive nature of the adaptive fibonacci price modeling system we as one of the tools to help us understand the markets and price setups, we now want to more clearly illustrate other components of the current global econo… [+9194 chars]",,,,,
2020-04-14 05:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7178,0.0,0.86,0.14,"as weve attempted to illustrate the intuitive nature of the adaptive fibonacci price modeling system we as one of the tools to help us understand the markets and price setups, we now want to more clearly illustrate other components of the current global econo… [+9194 chars]",,,,,
2020-04-14 01:36:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.765,0.173,0.827,0.0,"bear rallies are not guaranteed
investors are concerned that the c20% us equity market rally since march lows is unsustainable and just a prelude to renewed lows in the future. we disagree and argue, after examining the history of us 'bear market rallies,' t… [+9727 chars]",,,,,
2020-04-14 01:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7351,0.0,0.879,0.121,larry fink was not exactly a household name until president trump singled him out in a white house press briefing on march 28th as one of the smartest people in the world who is helping figure out how americas airlines and other big u.s. companies can weather… [+13897 chars],,,,,
2020-04-14 00:16:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5106,0.083,0.769,0.148,"<ul><li>gold prices jump to fresh seven-year highs and hold the fort in the 1720s in asia. </li><li>usd/jpy moving to fresh lows, supporting gold higher as us dollar slides. </li></ul>the us dollar was soft on monday and with the uncertainty pertaining to cov… [+1462 chars]",,,,,
2020-04-13 23:28:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2081,0.056,0.851,0.093,"stock prices have rebounded on the news that the covid-19 pandemic is improving in new york and other parts of the u.s., and on the news that the fed unveiled another $2.3 trillion bazooka of liquidity. despite these positives, several important factors, incl… [+11391 chars]",,,,,
2020-04-13 22:41:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4215,0.103,0.85,0.047,"stocks fell on wall street monday, erasing some of the market’s big gains from last week, as investors braced for a sobering first look at how the coronavirus pandemic has hurt company earnings.
a man with a protective mask stands in the rain in front of an … [+6025 chars]",,,,,
2020-04-13 20:49:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7184,0.178,0.777,0.045,"stocks fell on wall street monday, erasing some of the market’s big gains from last week, as investors braced for a sobering first look at how the coronavirus pandemic has hurt company earnings.
the s&amp;p 500 fell 1% after cutting its early losses by more … [+5231 chars]",,,,,
2020-04-13 20:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.802,0.053,0.733,0.213,"<ul><li>us stocks slid on monday in their first day of trading after the s&amp;p 500 completed its best weekly gain since 1974.</li><li>investors mulled heightened uncertainty heading into earnings season.</li><li>jpmorgan, wells fargo, and johnson &amp; john… [+5158 chars]",,,,,
2020-04-13 20:25:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6124,0.134,0.813,0.053,"late last week, we showed a chart from credit suisse which could be simply described as ""insanity"" because it demonstrated that as the us careened into a depression, with gdp crashing and the unemployment rate soaring, between the latest fed-driven surge in s… [+10619 chars]",,,,,
2020-04-13 20:10:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2732,0.067,0.8,0.133,"analysts from wall streets top firms are getting more bullish on u.s. equities.
swift and sweeping fiscal and monetary policy responses from u.s. officials will ultimately support stock prices from here, blunting some of the damage as the coronavirus pandemi… [+6501 chars]",,,,,
2020-04-13 20:08:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4767,0.113,0.839,0.048,"stocks are closing lower on wall street as investors brace for what is sure to be widespread damage to company earnings because of the coronavirus. major banks and other companies will start reporting their earnings this week, including jpmorgan chase, which … [+5489 chars]",,,,,
2020-04-13 20:05:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.802,0.052,0.739,0.209,"<ul><li>us stocks slid on monday in their first day of trading after the s&amp;p 500 completed its best weekly gain since 1974.</li><li>investors mulled heightened uncertainty heading into earnings season. </li><li>jpmorgan, wells fargo, and johnson &amp; joh… [+3222 chars]",,,,,
2020-04-13 20:00:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.068,0.844,0.089,"after the best week in decades for stocks...
consumer sentiment just suffered the largest single-month decline on record as americans became increasingly rattled by thousands of business closings and millions of layoffs across the country. not only did the u… [+3222 chars]",,,,,
2020-04-13 19:58:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1531,0.046,0.896,0.058,"photo by brooks kraft/ getty images
2016 brooks kraft
the easiest people to pick on in the market the last five years have been those decrying the everything bubble the permabears, twitter ranters, spam-hoarders and bitcoin hodlers who spent the bulk of the… [+3896 chars]",,,,,
2020-04-13 19:40:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4404,0.065,0.935,0.0,"<ul><li>the dow jones fell on monday, in part because coronavirus economic impact is expected to linger.</li><li>trumps plans to reopen the economy are a worry for the stock market as china reports an uptick in new cases.</li><li>four of the dows 30 member st… [+4288 chars]",,,,,
2020-04-13 18:49:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2716,0.082,0.816,0.103,"while no sector is immune to the virus battering global economies, few arguably have as much exposure as financials. this could be especially true for some of the biggest u.s. banks as they prepare to report q1 earnings next week.more than other sectors, big … [+12569 chars]",,,,,
2020-04-13 18:04:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296,0.095,0.806,0.099,"canaccord genuity chief market strategist tony dwyer is no stranger to bullish stock-market calls, but after a remarkable run for u.s. stocks over the past few weeks, he is now warning investors of a pullback ahead. bear markets typically have three phrases y… [+2512 chars]",,,,,
2020-04-13 17:50:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2023,0.04,0.96,0.0,"efforts by the federal reserve and other central banks to keep global financial markets functioning as the world reeled from the shock of the covid-10 pandemic are bearing fruit, but policy makers shouldnt spend too much time patting themselves on the back.pa… [+4392 chars]",,,,,
2020-04-13 17:49:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3182,0.0,0.943,0.057,"prominent morgan stanley analyst michael wilson is getting more bullish about stocks.morgan stanleys chief u.s. equity strategist in a monday research note, along with a team that includes adam virgadamo, andrew pauker and michelle weaver, doubled down on the… [+3426 chars]",,,,,
2020-04-13 17:42:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"citation: duarte-restrepo e, jaramillo-colorado be, duarte-jaramillo l (2020) effects of chlorpyrifos on the crustacean litopenaeus vannamei. plos one 15(4):
 e0231310.
https://doi.org/10.1371/journal.pone.0231310
editor: iddya karunasagar, nitte universit… [+24331 chars]",,,,,
