Date,SPY Close,Daily Returns,Cumulative Returns,VIX Close,SPX 1M 25DP Vol BVOL INDEX,SPX 1M 25DC Vol BVOL INDEX,SPX 1M 100 Vol BVOL INDEX,P/C Ratio,P/C Spread,P/ATM Ratio,P/ATM Spread,ATM/C Ratio,ATM/C Spread,FICC_Spread,TEDSPREAD,Gold_Close,Delta_10Y2Y,10Y_Yield
2018-08-20,275.855224609375,0.0021400409161012046,0.29532990614643984,12.489999771118164,10.7626,7.9866,8.7175,1.35,2.78,1.23,2.05,1.09,0.73,3.52,0.28,1188.75,0.22,2.82
2018-08-21,276.5022277832031,0.0023454446974651155,0.29836803080627905,12.859999656677246,10.8468,8.2756,8.9686,1.31,2.57,1.21,1.88,1.08,0.69,3.48,0.27,1194.1,0.24,2.85
2018-08-22,276.33807373046875,-0.0005936807600085414,0.2975972146869792,12.25,10.5098,8.0122,8.7449,1.31,2.5,1.2,1.76,1.09,0.73,3.48,0.26,1196.85,0.22,2.82
2018-08-23,275.9710998535156,-0.0013279888362798253,0.295874020071887,12.40999984741211,11.5497,8.3933,9.5234,1.38,3.16,1.21,2.03,1.13,1.13,3.47,0.27,1187.3,0.21,2.82
2018-08-24,277.6319885253906,0.006018342763994378,0.3036730341036349,11.989999771118164,10.8565,8.1788,9.0861,1.33,2.68,1.19,1.77,1.11,0.91,3.46,0.27,1189.95,0.19,2.82
2018-08-28,279.959228515625,0.00048324441861424816,0.3146010256339724,12.5,12.0105,8.5426,10.0525,1.41,3.47,1.19,1.96,1.18,1.51,3.4,0.22,1212.75,0.21,2.88
2018-08-29,281.46563720703125,0.005380814554295732,0.32167464996579587,12.25,12.6863,9.025,10.6543,1.41,3.66,1.19,2.03,1.18,1.63,3.39,0.22,1204.3,0.22,2.89
2018-08-30,280.326171875,-0.004048328397519896,0.3163240769480571,13.529999732971191,12.7892,9.0366,10.5267,1.42,3.75,1.21,2.26,1.16,1.49,3.44,0.25,1202.35,0.22,2.86
2018-08-31,280.3357849121094,3.429232827278916e-05,0.31636921676541707,12.859999656677246,12.3269,8.7837,10.1426,1.4,3.54,1.22,2.18,1.15,1.36,3.49,0.25,1206.85,0.24,2.86
2018-09-04,279.8529968261719,-0.0017221778735414528,0.3141021948268925,13.15999984741211,11.5843,8.0728,9.5224,1.43,3.51,1.22,2.06,1.18,1.45,3.46,0.23,1195.75,0.24,2.9
2018-09-05,279.0997619628906,-0.0026915375994672752,0.3105652393599734,13.90999984741211,11.3403,7.7515,9.3464,1.46,3.59,1.21,1.99,1.21,1.59,3.49,0.22,1194.7,0.24,2.9
2018-09-06,278.25970458984375,-0.0030098820835202655,0.30662059252673934,14.649999618530273,10.3571,7.4993,8.5837,1.38,2.86,1.21,1.77,1.14,1.08,3.52,0.24,1204.3,0.24,2.88
2018-09-07,277.7189636230469,-0.0019432959852879739,0.30408144197498754,14.880000114440918,9.943999999999999,7.1447,8.2108,1.39,2.8,1.21,1.73,1.15,1.07,3.48,0.23,1200.75,0.23,2.94
2018-09-10,278.20172119140625,0.0017382952970206311,0.3063483206125046,14.15999984741211,11.3402,8.1934,9.6442,1.38,3.15,1.18,1.7,1.18,1.45,3.46,0.22,1195.8,0.21,2.94
2018-09-11,279.11907958984375,0.003297457666720627,0.31065594889771586,13.220000267028809,11.0054,7.9109,9.2035,1.39,3.09,1.2,1.8,1.16,1.29,3.4,0.22,1194.0,0.22,2.98
2018-09-12,279.18670654296875,0.00024228710278206833,0.3109735039303183,13.140000343322754,10.4501,7.2588,8.5589,1.44,3.19,1.22,1.89,1.18,1.3,3.38,0.21,1197.8,0.23,2.97
2018-09-13,280.8379211425781,0.005914374004606371,0.3187270915426914,12.369999885559082,10.3939,7.545,8.424,1.38,2.85,1.23,1.97,1.12,0.88,3.35,0.22,1206.65,0.21,2.97
2018-09-14,280.88623046875,0.000172018529318807,0.31895393703755137,12.069999694824219,10.263,7.1762,8.3429,1.43,3.09,1.23,1.92,1.16,1.17,3.29,0.22,1206.2,0.21,2.99
2018-09-17,279.3991394042969,-0.005294282535571182,0.3119710222434706,13.680000305175781,10.6814,7.9549,9.1192,1.34,2.73,1.17,1.56,1.15,1.16,3.29,0.21,1196.8,0.21,2.99
2018-09-18,280.91522216796875,0.005426225602928714,0.3190900729946686,12.789999961853027,11.1873,8.0219,9.3507,1.39,3.17,1.2,1.84,1.17,1.33,3.24,0.21,1199.4,0.24,3.05
2018-09-19,281.21453857421875,0.0010655044035705608,0.32049556927615064,11.75,11.6721,8.2417,9.7469,1.42,3.43,1.2,1.93,1.18,1.51,3.24,0.23,1203.0,0.27,3.08
2018-09-20,283.4934997558594,0.008103994883035481,0.3311968586126355,11.800000190734863,10.9747,7.8509,9.0785,1.4,3.12,1.21,1.9,1.16,1.23,3.25,0.24,1203.0,0.26,3.07
2018-09-21,283.2344665527344,-0.0009137183157570394,0.3299805196610428,11.680000305175781,10.7333,7.4984,8.7816,1.43,3.23,1.22,1.95,1.17,1.28,3.25,0.23,1207.6,0.26,3.07
2018-09-24,282.2935485839844,-0.003322046148556579,0.32556226299804747,12.199999809265137,10.8594,7.4539,8.996,1.46,3.41,1.21,1.86,1.21,1.54,3.28,0.19,1198.75,0.25,3.08
2018-09-25,282.0316467285156,-0.0009277642255108853,0.3243324537517507,12.420000076293945,11.1091,7.6312,9.1327,1.46,3.48,1.22,1.98,1.2,1.5,3.26,0.21,1199.45,0.27,3.1
2018-09-26,281.187744140625,-0.0029922265734347864,0.3203697509915726,12.890000343322754,10.7593,7.6484,9.0531,1.41,3.11,1.19,1.71,1.18,1.4,3.27,0.23,1198.8,0.23,3.06
2018-09-27,281.97344970703125,0.002794238307958885,0.3240591787304634,12.40999984741211,13.0105,8.5208,10.4226,1.53,4.49,1.25,2.59,1.22,1.9,3.25,0.26,1196.0,0.23,3.06
2018-09-28,282.00250244140625,0.0001030335813714256,0.3241956012895957,12.119999885559082,13.3615,9.7095,11.3646,1.38,3.65,1.18,2.0,1.17,1.66,3.24,0.25,1183.5,0.24,3.05
2018-10-01,282.9822998046875,0.0034744279032943304,0.3287964234361358,12.0,15.384,10.4893,12.7546,1.47,4.89,1.21,2.63,1.22,2.27,3.22,0.21,1185.3,0.27,3.09
2018-10-02,282.8173522949219,-0.0005828898481617939,0.32802188149064126,12.050000190734863,16.3196,10.2272,12.9745,1.6,6.09,1.26,3.35,1.27,2.75,3.22,0.22,1192.65,0.23,3.05
2018-10-03,282.97259521484375,0.0005489158238070058,0.3287508537157535,11.609999656677246,21.9874,14.9683,18.2753,1.47,7.02,1.2,3.71,1.22,3.31,3.16,0.22,1203.5,0.3,3.15
2018-10-04,280.7608947753906,-0.007815952770175216,0.3183653997997813,14.220000267028809,25.3801,17.9662,21.026999999999997,1.41,7.41,1.21,4.35,1.17,3.06,3.29,0.23,1199.45,0.32,3.19
2018-10-05,279.1894836425781,-0.005596972947637946,0.3109865443220001,14.819999694824219,21.6487,13.9879,17.4731,1.55,7.66,1.24,4.18,1.25,3.49,3.32,0.23,1201.1,0.35,3.23
2018-10-09,278.7821044921875,-0.0014591493385622822,0.3090736191729886,15.949999809265137,17.6,11.9588,14.2795,1.47,5.64,1.23,3.32,1.19,2.32,3.41,0.21,1187.4,0.33,3.21
2018-10-10,269.9549865722656,-0.031663144002735844,0.26762423265893176,22.959999084472656,17.1934,11.8338,14.0332,1.45,5.36,1.23,3.16,1.19,2.2,3.51,0.2,1186.4,0.34,3.22
2018-10-11,264.0087890625,-0.022026625939631783,0.2397027478541407,24.979999542236328,20.3878,13.3716,16.2619,1.52,7.02,1.25,4.13,1.22,2.89,3.58,0.22,1201.1,0.29,3.14
2018-10-12,267.6754455566406,0.013888387985721895,0.25692022060330455,21.309999465942383,20.1231,13.2308,16.1747,1.52,6.89,1.24,3.95,1.22,2.94,3.54,0.21,1218.75,0.3,3.15
2018-10-15,266.1719055175781,-0.005617026380345891,0.24986006656618565,21.299999237060547,20.1142,13.3242,16.2545,1.51,6.79,1.24,3.86,1.22,2.93,3.49,0.18,1233.0,0.31,3.16
2018-10-16,271.99200439453125,0.021865939854305072,0.2771894316080197,17.6200008392334,20.8666,14.4283,17.2126,1.45,6.44,1.21,3.65,1.19,2.78,3.45,0.18,1228.85,0.29,3.16
2018-10-17,272.0404968261719,0.00017828623951121614,0.27741713690892444,17.399999618530273,25.5856,18.1277,21.4475,1.41,7.46,1.19,4.14,1.18,3.32,3.45,0.18,1226.75,0.3,3.19
2018-10-18,268.1119384765625,-0.014441079160797288,0.2589698549134636,20.059999465942383,22.7316,16.1487,19.0744,1.41,6.58,1.19,3.66,1.18,2.93,3.51,0.2,1224.6,0.3,3.17
2018-10-19,267.9664306640625,-0.0005427129180699541,0.25828659570974133,19.889999389648438,25.4548,17.4776,21.0432,1.46,7.98,1.21,4.41,1.2,3.57,3.51,0.22,1228.25,0.28,3.2
2018-10-22,266.7635803222656,-0.004488809806571736,0.2526383864994417,19.639999389648438,24.9648,18.1142,21.0763,1.38,6.85,1.18,3.89,1.16,2.96,3.52,0.19,1222.9,0.28,3.2
2018-10-23,265.4056091308594,-0.005090541931420112,0.24626177826805984,20.709999084472656,23.4736,17.402,20.0019,1.35,6.07,1.17,3.47,1.15,2.6,3.65,0.2,1235.6,0.28,3.17
2018-10-24,257.3641662597656,-0.03029869224477799,0.2085016761918861,25.229999542236328,21.8066,15.7824,18.4008,1.38,6.02,1.19,3.41,1.17,2.62,3.68,0.22,1231.65,0.26,3.1
2018-10-25,261.9814147949219,0.017940526073454643,0.23018283202342027,24.219999313354492,20.3535,13.780999999999999,16.4987,1.48,6.57,1.23,3.85,1.2,2.72,3.72,0.22,1232.15,0.28,3.14
2018-10-26,257.3738708496094,-0.01758729316321639,0.2085472459122686,24.15999984741211,19.9115,14.5103,16.867,1.37,5.4,1.18,3.04,1.16,2.36,3.85,0.24,1236.05,0.27,3.08
2018-10-29,255.9479522705078,-0.005540261621719833,0.2018515779877057,24.700000762939453,20.0534,14.7239,16.9843,1.36,5.33,1.18,3.07,1.15,2.26,3.84,0.23,1230.75,0.27,3.08
2018-10-30,259.74072265625,0.014818522094420361,0.21966124215033056,23.350000381469727,20.1482,14.7252,16.9647,1.37,5.42,1.19,3.18,1.15,2.24,3.89,0.25,1220.0,0.28,3.12
2018-10-31,262.5149841308594,0.010680887641484338,0.23268830683841135,21.229999542236328,16.3368,12.128,13.8252,1.35,4.21,1.18,2.51,1.14,1.7,3.81,0.27,1217.7,0.28,3.15
2018-11-01,265.3086242675781,0.010641831154773795,0.24580636766624964,19.34000015258789,16.3804,12.0372,13.7406,1.36,4.34,1.19,2.64,1.14,1.7,3.81,0.31,1223.25,0.3,3.14
2018-11-02,263.73724365234375,-0.005922840313134947,0.23842765548947575,19.510000228881836,17.3895,12.4807,14.405,1.39,4.91,1.21,2.98,1.15,1.92,3.72,0.31,1235.5,0.31,3.22
2018-11-05,265.1922302246094,0.005516803588739849,0.24525981762367488,19.959999084472656,20.8676,14.8242,17.4576,1.41,6.04,1.2,3.41,1.18,2.63,3.72,0.27,1231.6,0.29,3.2
2018-11-06,266.8703308105469,0.006327864826643603,0.2531396534236483,19.90999984741211,21.2179,14.6884,17.5138,1.44,6.53,1.21,3.7,1.19,2.83,3.68,0.28,1234.85,0.29,3.22
2018-11-07,272.583740234375,0.021408934468193586,0.2799680381432901,16.360000610351562,21.4526,16.0129,18.4801,1.34,5.44,1.16,2.97,1.15,2.47,3.6,0.28,1235.05,0.26,3.22
2018-11-08,272.0889892578125,-0.00181504214498307,0.27764484220982877,16.719999313354492,20.1828,14.9824,17.2699,1.35,5.2,1.17,2.91,1.15,2.29,3.57,0.31,1223.45,0.26,3.24
2018-11-09,269.4311828613281,-0.009768151235131417,0.2651646141663375,17.360000610351562,18.6135,13.9058,15.9931,1.34,4.71,1.16,2.62,1.15,2.09,3.71,0.31,1219.05,0.25,3.19
2018-11-13,263.9020690917969,-0.0018711288432242679,0.2392016242309405,20.020000457763672,23.7495,17.2512,20.0673,1.38,6.5,1.18,3.68,1.16,2.82,3.89,0.28,1197.55,0.25,3.14
2018-11-14,262.09783935546875,-0.006836739638068301,0.2307295253670023,21.25,21.5414,15.9036,18.3664,1.35,5.64,1.17,3.18,1.15,2.46,3.99,0.3,1201.45,0.26,3.12
2018-11-15,264.8332824707031,0.010436725163248894,0.24357431117355355,19.979999542236328,21.9668,16.8056,18.9662,1.31,5.16,1.16,3.0,1.13,2.16,4.11,0.32,1210.6,0.25,3.11
2018-11-16,265.5220031738281,0.0026005821349179836,0.24680832831063437,18.139999389648438,18.8987,14.5865,16.4627,1.3,4.31,1.15,2.44,1.13,1.88,4.18,0.33,1215.8,0.27,3.08
2018-11-19,261.0308532714844,-0.01691441706773944,0.22571929224205722,20.100000381469727,19.0665,15.0327,16.75,1.27,4.03,1.14,2.32,1.11,1.72,4.25,0.31,1223.55,0.27,3.06
2018-11-20,256.2001647949219,-0.018506197317366024,0.20303588916412352,22.479999542236328,18.2993,14.8028,16.3458,1.24,3.5,1.12,1.95,1.1,1.54,4.33,0.31,1223.1,0.27,3.06
2018-11-21,257.07318115234375,0.0034075557996642303,0.20713530108544886,20.799999237060547,19.1072,14.9969,16.7563,1.27,4.11,1.14,2.35,1.12,1.76,4.24,0.32,1224.0,0.25,3.06
2018-11-23,255.35626220703125,-0.006678716689217934,0.19907318640394545,21.520000457763672,19.3344,14.1122,16.3321,1.37,5.22,1.18,3.0,1.16,2.22,4.29,0.33,1222.15,0.24,3.05
2018-11-26,259.47882080078125,0.01614434107908269,0.21843143290403333,18.899999618530273,16.1458,12.4593,14.0387,1.3,3.69,1.15,2.11,1.13,1.58,4.26,0.34,1226.65,0.23,3.07
2018-11-27,260.351806640625,0.0033643818680446635,0.2225307015243514,19.020000457763672,20.9001,15.965,18.2772,1.31,4.94,1.14,2.62,1.14,2.31,4.31,0.35,1225.05,0.23,3.06
2018-11-28,266.3464660644531,0.023025226908076846,0.25067974832903994,18.489999771118164,21.4835,15.6105,18.3661,1.38,5.87,1.17,3.12,1.18,2.76,4.25,0.36,1213.2,0.25,3.06
2018-11-29,265.7644958496094,-0.002185011963713901,0.24794699811616638,18.790000915527344,23.7424,17.7261,20.5166,1.34,6.02,1.16,3.23,1.16,2.79,4.22,0.42,1226.45,0.22,3.03
2018-11-30,267.3844299316406,0.006095374315717272,0.25555370219586004,18.06999969482422,22.9497,17.7689,20.1263,1.29,5.18,1.14,2.82,1.13,2.36,4.29,0.42,1220.45,0.21,3.01
2018-12-03,270.92498779296875,0.01324145112800057,0.27217905518206664,16.440000534057617,22.3896,17.2769,19.6355,1.3,5.11,1.14,2.75,1.14,2.36,4.2,0.41,1231.05,0.15,2.98
2018-12-04,262.1463623046875,-0.032402420905485285,0.2309573739689148,20.739999771118164,21.4795,16.7907,18.8795,1.28,4.69,1.14,2.6,1.12,2.09,4.29,0.36,1239.25,0.11,2.91
2018-12-06,261.7486267089844,-0.0015172272169119427,0.22908973193827076,21.190000534057617,20.5368,15.7522,17.9357,1.3,4.78,1.15,2.6,1.14,2.18,4.5,0.41,1236.45,0.12,2.87
2018-12-07,255.66665649414062,-0.023235920246511,0.20053070095114744,23.229999542236328,21.1819,17.0105,18.8863,1.25,4.17,1.12,2.3,1.11,1.88,4.5,0.42,1241.2,0.13,2.85
2018-12-10,256.1517028808594,0.0018971828136293833,0.20280832716422648,22.639999389648438,24.5034,19.3126,21.6984,1.27,5.19,1.13,2.81,1.12,2.39,4.56,0.41,1246.8,0.13,2.85
2018-12-11,256.2098388671875,0.000226959202981325,0.20308131558349896,21.760000228881836,25.436999999999998,19.5008,22.2091,1.3,5.94,1.15,3.23,1.14,2.71,4.48,0.41,1248.25,0.11,2.89
2018-12-12,257.5,0.005035564358171651,0.20913950897623357,21.459999084472656,24.5343,18.7189,21.3793,1.31,5.82,1.15,3.16,1.14,2.66,4.4,0.39,1244.75,0.14,2.91
2018-12-13,257.4126892089844,-0.00033907103307040387,0.2087295247937988,20.649999618530273,27.6903,21.4475,23.9249,1.29,6.24,1.16,3.77,1.12,2.48,4.39,0.41,1244.45,0.16,2.91
2018-12-14,252.6596221923828,-0.018464773555676217,0.18641060782842112,21.6299991607666,30.1322,21.5652,25.3431,1.4,8.57,1.19,4.79,1.18,3.78,4.46,0.43,1239.15,0.16,2.89
2018-12-17,247.70286560058594,-0.019618317120820516,0.16313522828853766,24.520000457763672,36.4607,27.3942,30.8759,1.33,9.07,1.18,5.58,1.13,3.48,4.58,0.44,1239.1,0.16,2.86
2018-12-18,247.43124389648438,-0.0010965626232986025,0.16185977767135462,25.579999923706055,30.0087,23.0686,26.4511,1.3,6.94,1.13,3.56,1.15,3.38,4.72,0.45,1248.8,0.17,2.82
2018-12-19,243.7257537841797,-0.01497583754562104,0.14445995439015702,25.579999923706055,31.0685,23.3188,26.8482,1.33,7.75,1.16,4.22,1.15,3.53,4.84,0.44,1248.6,0.14,2.77
2018-12-20,239.75843811035156,-0.01627778604529906,0.1258306801151814,28.3799991607666,29.3079,21.695,25.1265,1.35,7.61,1.17,4.18,1.16,3.43,5.11,0.48,1255.0,0.12,2.79
2018-12-21,234.84588623046875,-0.02048958909893195,0.10276287208465029,30.110000610351562,27.4599,19.602,23.177,1.4,7.86,1.18,4.28,1.18,3.58,5.22,0.48,1257.6,0.16,2.79
2018-12-24,228.64056396484375,-0.026422954922596942,0.07362461842524404,36.06999969482422,23.6201,17.766,20.4119,1.33,5.85,1.16,3.21,1.15,2.65,5.35,0.4,1261.25,0.19,2.74
2018-12-27,242.0366668701172,0.007677465758463287,0.13652853022748657,29.959999084472656,22.1268,16.4069,18.9496,1.35,5.72,1.17,3.18,1.15,2.54,5.38,0.44,1271.1,0.21,2.77
2018-12-28,241.7244415283203,-0.0012899919083930733,0.13506241761983517,28.34000015258789,22.0123,16.3924,18.9572,1.34,5.62,1.16,3.06,1.16,2.56,5.3,0.45,1277.25,0.2,2.72
2018-12-31,243.84164428710938,0.008758745062778406,0.14500413996610817,25.420000076293945,21.0331,15.5499,17.9386,1.35,5.48,1.17,3.09,1.15,2.39,5.33,0.41,1281.65,0.21,2.69
2019-01-02,244.09532165527344,0.0010403365221134386,0.146195329590886,23.219999313354492,20.5727,14.8263,17.3431,1.39,5.75,1.19,3.23,1.17,2.52,5.35,0.42,1287.2,0.16,2.66
2019-01-03,238.27053833007812,-0.02386274052978954,0.11884396784440199,25.450000762939453,19.4853,14.7519,16.6955,1.32,4.73,1.17,2.79,1.13,1.94,5.44,0.44,1287.95,0.17,2.56
2019-01-04,246.25155639648438,0.03349561436483639,0.15632033392574152,21.3799991607666,18.4767,13.2945,15.4768,1.39,5.18,1.19,3.0,1.16,2.18,5.05,0.43,1290.35,0.17,2.67
2019-01-07,248.19317626953125,0.00788470091909077,0.16543757392540925,21.399999618530273,19.8261,13.1975,15.9786,1.5,6.63,1.24,3.85,1.21,2.78,4.83,0.39,1291.5,0.17,2.7
2019-01-08,250.52503967285156,0.009395356626517248,0.17638727555838152,20.469999313354492,18.4787,12.8539,14.9684,1.44,5.62,1.23,3.51,1.16,2.11,4.65,0.37,1283.9,0.15,2.73
2019-01-09,251.6958770751953,0.004673534445389871,0.18188516201182203,19.979999542236328,18.187,12.8861,14.7825,1.41,5.3,1.23,3.4,1.15,1.9,4.52,0.4,1281.3,0.18,2.74
2019-01-10,252.58372497558594,0.0035274630268391505,0.18605421822278845,19.5,17.1705,12.4567,14.1243,1.38,4.71,1.22,3.05,1.13,1.67,4.54,0.42,1292.4,0.18,2.74
2019-01-11,252.6813201904297,0.00038638758238751514,0.18651249484474808,18.190000534057617,16.6176,11.9849,13.825,1.39,4.63,1.2,2.79,1.15,1.84,4.55,0.41,1292.8,0.16,2.71
2019-01-14,251.1397247314453,-0.006100947461500361,0.17927364445128657,19.06999969482422,19.9197,14.9285,16.8654,1.33,4.99,1.18,3.05,1.13,1.94,4.6,0.38,1293.7,0.18,2.71
2019-01-15,254.01800537109375,0.011460873594276277,0.1927891506234043,18.600000381469727,19.7008,14.1356,16.5579,1.39,5.57,1.19,3.14,1.17,2.42,4.55,0.37,1289.35,0.19,2.72
2019-01-16,254.6326446533203,0.002419668170091427,0.1956753045647981,19.040000915527344,18.274,12.863,14.9932,1.42,5.41,1.22,3.28,1.17,2.13,4.44,0.4,1290.5,0.18,2.73
2019-01-17,256.56451416015625,0.007586888591861962,0.20474675989257185,18.059999465942383,17.1181,12.4101,14.3126,1.38,4.71,1.2,2.81,1.15,1.9,4.4,0.41,1294.0,0.19,2.75
2019-01-18,259.9793701171875,0.01330993090844812,0.22078185602891875,17.799999237060547,19.0325,13.8561,15.9878,1.37,5.18,1.19,3.04,1.15,2.13,4.27,0.4,1285.05,0.17,2.79
2019-01-22,256.4669189453125,-0.013510499584223679,0.20428848327061222,20.799999237060547,19.2521,14.1399,16.2887,1.36,5.11,1.18,2.96,1.15,2.15,4.41,0.4,1284.75,0.16,2.74
2019-01-23,257.0035705566406,0.0020924788800638083,0.20680843148735994,19.520000457763672,17.435,12.8787,14.6872,1.35,4.56,1.19,2.75,1.14,1.81,4.39,0.41,1284.9,0.18,2.76
2019-01-24,257.14013671875,0.0005313784622276163,0.2074497034958871,18.889999389648438,15.9522,12.2557,13.6635,1.3,3.7,1.17,2.29,1.11,1.41,4.45,0.44,1279.75,0.16,2.72
2019-01-25,259.31591796875,0.008461461045187857,0.21766649212604117,17.420000076293945,15.8418,11.8646,13.394,1.34,3.98,1.18,2.45,1.13,1.53,4.34,0.41,1282.95,0.16,2.76
2019-01-28,257.3450927734375,-0.0076000933947679705,0.20841211306220386,18.8700008392334,14.5687,11.2809,12.4795,1.29,3.29,1.17,2.09,1.11,1.2,4.41,0.38,1301.0,0.15,2.75
2019-01-29,257.0035705566406,-0.0013270982287489907,0.20680843148736017,19.1299991607666,14.7851,11.1111,12.5176,1.33,3.67,1.18,2.27,1.13,1.41,4.4,0.37,1308.35,0.16,2.72
2019-01-30,261.0721435546875,0.015830803397924864,0.22591317850519466,17.65999984741211,14.5683,11.2634,12.5303,1.29,3.3,1.16,2.04,1.11,1.27,4.36,0.37,1312.95,0.18,2.7
2019-01-31,263.364990234375,0.008782425610288191,0.2366796698000886,16.56999969482422,15.9793,11.8082,13.4867,1.35,4.17,1.18,2.49,1.14,1.68,4.37,0.38,1322.5,0.18,2.63
2019-02-01,263.4917907714844,0.000481463147385508,0.23727508548621823,16.139999389648438,15.4285,11.3745,13.0529,1.36,4.05,1.18,2.38,1.15,1.68,4.29,0.38,1320.75,0.18,2.7
2019-02-04,265.3456115722656,0.007035592248826328,0.2459800484873309,15.729999542236328,15.4029,11.318,13.1268,1.36,4.08,1.17,2.28,1.16,1.81,4.25,0.36,1311.0,0.2,2.73
2019-02-05,266.4578552246094,0.004191679092611755,0.2512027970063866,15.569999694824219,14.7131,10.9375,12.4342,1.35,3.78,1.18,2.28,1.14,1.5,4.15,0.37,1314.0,0.18,2.71
2019-02-06,266.1065979003906,-0.0013182472099486642,0.2495534024101529,15.380000114440918,14.975,11.197000000000001,12.7367,1.34,3.78,1.18,2.24,1.14,1.54,4.13,0.37,1313.35,0.18,2.7
2019-02-07,263.5699157714844,-0.009532578857198382,0.23764193606539763,16.3700008392334,15.5854,11.7354,13.2095,1.33,3.85,1.18,2.38,1.13,1.47,4.29,0.33,1306.6,0.17,2.65
2019-02-08,263.891845703125,0.00122142138528325,0.2391536183934313,15.720000267028809,14.2491,10.534,12.0063,1.35,3.72,1.19,2.24,1.14,1.47,4.32,0.32,1311.1,0.18,2.63
2019-02-11,264.0382080078125,0.0005546298874734568,0.23984089002536324,15.970000267028809,14.2616,10.5573,12.1188,1.35,3.7,1.18,2.14,1.15,1.56,4.28,0.29,1306.75,0.17,2.65
2019-02-12,267.43359375,0.012859448516205019,0.25578456011893014,15.430000305175781,13.7569,10.1079,11.6472,1.36,3.65,1.18,2.11,1.15,1.54,4.17,0.31,1311.6,0.18,2.68
2019-02-13,268.3018798828125,0.003246735462950845,0.2598617603840945,15.649999618530273,14.3145,10.3066,12.1834,1.39,4.01,1.17,2.13,1.18,1.88,4.12,0.29,1311.15,0.18,2.71
2019-02-14,267.7067565917969,-0.0022181107760987917,0.2570672474369917,16.219999313354492,13.4346,9.7963,11.4228,1.37,3.64,1.18,2.01,1.17,1.63,4.17,0.31,1305.65,0.16,2.66
2019-02-15,270.6240234375,0.01089724773047629,0.2707658206461805,14.90999984741211,13.9208,9.9825,11.5456,1.39,3.94,1.21,2.38,1.16,1.56,4.12,0.3,1318.0,0.14,2.66
2019-02-19,271.0923767089844,0.0017306418903071386,0.27296506120816133,14.880000114440918,14.2086,10.1428,11.9573,1.4,4.07,1.19,2.25,1.18,1.81,4.11,0.23,1329.55,0.15,2.65
2019-02-20,271.63873291015625,0.002015387550932113,0.2755305791452918,14.020000457763672,14.0499,10.0375,11.8219,1.4,4.01,1.19,2.23,1.18,1.78,4.08,0.26,1345.75,0.15,2.65
2019-02-21,270.6728210449219,-0.0035558694258592816,0.2709949589571605,14.460000038146973,14.3966,10.0811,12.0463,1.43,4.32,1.2,2.35,1.19,1.97,4.04,0.25,1335.05,0.16,2.69
2019-02-22,272.3509826660156,0.006199963537584896,0.2788750813591492,13.510000228881836,12.7797,9.1004,10.5622,1.4,3.68,1.21,2.22,1.16,1.46,4.05,0.24,1322.25,0.17,2.65
2019-02-25,272.72174072265625,0.0013613244681964787,0.28061604529917017,14.850000381469727,14.7376,9.5041,11.6664,1.55,5.23,1.26,3.07,1.23,2.16,4.0,0.22,1329.15,0.16,2.67
2019-02-26,272.526611328125,-0.0007154889596047154,0.2796997786572659,15.170000076293945,14.7707,9.885,11.8794,1.49,4.89,1.24,2.89,1.2,1.99,4.01,0.23,1327.55,0.16,2.64
2019-02-27,272.4095764160156,-0.00042944397810917856,0.279150219293534,14.699999809265137,16.0382,10.626,12.9405,1.51,5.41,1.24,3.1,1.22,2.31,3.94,0.23,1326.45,0.19,2.69
2019-02-28,271.9021301269531,-0.001862806351152435,0.27676741014095607,14.779999732971191,17.2997,11.5355,14.1059,1.5,5.76,1.23,3.19,1.22,2.57,3.92,0.22,1325.45,0.21,2.73
2019-03-01,273.599853515625,0.006243876750355648,0.284739388488747,13.569999694824219,16.2335,11.11,13.4321,1.46,5.12,1.21,2.8,1.21,2.32,3.86,0.21,1309.95,0.21,2.76
2019-03-04,272.60467529296875,-0.0036373492524527373,0.280066342634431,14.630000114440918,14.6747,9.7958,11.8632,1.5,4.88,1.24,2.81,1.21,2.07,3.9,0.2,1287.45,0.17,2.72
2019-03-05,272.23388671875,-0.0013601695342174702,0.2783252353934025,14.739999771118164,13.9378,9.4827,11.3212,1.47,4.46,1.23,2.62,1.19,1.84,3.91,0.2,1285.0,0.17,2.72
2019-03-06,270.5849914550781,-0.0060569067412807875,0.27058253865759885,15.739999771118164,13.2432,9.5313,10.9785,1.39,3.71,1.21,2.26,1.15,1.45,3.98,0.18,1285.55,0.17,2.69
2019-03-07,268.3214111328125,-0.008365505825334796,0.25995347302888994,16.59000015258789,13.262,9.4763,11.035,1.4,3.79,1.2,2.23,1.16,1.56,4.1,0.2,1286.4,0.17,2.64
2019-03-08,267.78485107421875,-0.001999691550251148,0.2574339547151645,16.049999237060547,12.2464,8.974,10.3842,1.36,3.27,1.18,1.86,1.16,1.41,4.18,0.19,1294.1,0.17,2.62
2019-03-11,271.66802978515625,0.014501114216730837,0.27566814811248475,14.329999923706055,12.8905,9.4415,11.0464,1.37,3.45,1.17,1.84,1.17,1.6,4.12,0.2,1296.35,0.17,2.64
2019-03-12,272.69244384765625,0.0037708303892443062,0.2804784763319783,13.770000457763672,13.3572,9.8342,11.5464,1.36,3.52,1.16,1.81,1.17,1.71,4.08,0.18,1296.95,0.16,2.61
